City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
305,reggane,26.7158,0.1714,36.0,13,9,1.66,DZ,1718237927
306,kismayo,-0.3582,42.5454,25.75,79,29,7.65,SO,1718237929
307,mazamari,-11.3258,-74.5308,25.48,69,92,0.49,PE,1718237930
308,ngurore,9.2833,12.2333,27.5,62,23,0.14,NG,1718237931
309,kolonia,50.9333,6.95,10.1,82,0,0.51,DE,1718237932
310,tabou,4.423,-7.3528,25.49,84,61,4.04,CI,1718237933
311,namibe,-15.1961,12.1522,19.09,76,56,0.39,AO,1718237934
312,ratnapura,6.6828,80.3992,24.41,97,100,0.83,LK,1718237935
313,doctor alberto oviedo mota,32.2275,-115.1697,46.11,7,0,9.19,MX,1718237936
314,kingscliff,-28.2667,153.5667,18.2,42,21,4.63,AU,1718237937
315,cururupu,-1.8283,-44.8683,23.34,93,41,0.58,BR,1718237939
316,mirny,62.5353,113.9611,19.02,50,35,2.24,RU,1718237940
317,uliastay,47.7417,96.8444,13.75,51,85,1.18,MN,1718237941
318,qarqaraly,49.4058,75.4742,10.28,94,99,2.32,KZ,1718237942
319,koulikoro,14.0,-7.75,29.86,39,95,3.21,ML,1718237943
320,bam,29.106,58.357,31.03,14,0,4.28,IR,1718237944
321,susuman,62.7833,148.1667,15.55,32,59,0.89,RU,1718237946
322,wainwright,52.839,-110.8572,9.58,94,100,6.43,CA,1718237710
323,acarau,-2.8856,-40.12,25.38,85,68,5.37,BR,1718237948
324,selibaby,15.159,-12.1829,36.83,19,100,5.1,MR,1718237949
325,mandalgovi,45.7625,106.2708,13.07,46,9,8.64,MN,1718237950
326,puerto aysen,-45.4,-72.7,8.23,100,100,0.24,CL,1718237778
327,dhamar,14.5427,44.4051,17.68,37,6,1.7,YE,1718237952
328,lompoc,34.6391,-120.4579,25.94,85,100,4.12,US,1718237953
329,uturoa,-16.7333,-151.4333,25.81,66,21,7.74,PF,1718237954
330,niquelandia,-14.4739,-48.4597,20.37,45,0,1.7,BR,1718237887
331,ajaokuta,7.5623,6.655,24.9,90,95,1.55,NG,1718237957
332,bredasdorp,-34.5322,20.0403,11.79,89,0,1.25,ZA,1718237958
333,holmsund,63.706,20.3641,4.97,100,16,0.51,SE,1718237959
334,palapye,-22.546,27.1251,9.9,55,1,0.24,BW,1718237960
335,donetsk,48.0,37.8,17.74,83,3,3.37,UA,1718237961
336,armacao de buzios,-22.7469,-41.8817,22.03,83,0,7.92,BR,1718237962
337,gao,16.6362,1.637,32.67,30,60,2.62,ML,1718237963
338,turkmenbasy,40.0222,52.9552,22.43,64,0,2.06,TM,1718237712
339,boa esperanca,-21.09,-45.5658,16.19,49,0,0.97,BR,1718237966
340,impfondo,1.6381,18.0667,22.56,81,62,1.24,CG,1718237967
341,barra de santo antonio,-9.4047,-35.5072,24.6,83,37,5.93,BR,1718237968
342,masuguru,-11.3667,38.4167,17.26,68,18,1.58,TZ,1718237969
343,horodyshche,49.2849,31.4451,12.87,92,51,4.51,UA,1718237970
344,klyuchi,52.2667,79.1667,15.74,80,84,0.51,RU,1718237971
345,lichinga,-13.3128,35.2406,11.05,93,0,4.63,MZ,1718237972
346,kuanda,56.3161,116.0806,16.62,67,90,1.11,RU,1718237974
347,karratha,-20.7377,116.8463,21.4,56,6,2.17,AU,1718237975
348,dwarka,22.2394,68.9678,29.1,78,48,6.79,IN,1718237976
349,puerto maldonado,-12.6,-69.1833,27.03,68,98,0.57,PE,1718237977
350,pacific grove,36.6177,-121.9166,17.9,85,100,3.13,US,1718237978
351,bahir dar,11.5936,37.3908,18.12,82,35,1.44,ET,1718237979
352,kaiapoi,-43.3783,172.6401,11.71,72,100,4.12,NZ,1718237980
353,beipiao,41.7919,120.7792,24.45,61,100,4.73,CN,1718237981
354,port hedland,-20.3167,118.5667,20.03,42,1,1.54,AU,1718237712
355,xining,36.6167,101.7667,13.15,77,100,1.23,CN,1718237984
356,ponta delgada,37.7333,-25.6667,19.4,77,20,1.03,PT,1718237986
357,fortaleza,-3.7227,-38.5247,26.4,85,99,5.38,BR,1718237502
358,balykchy,42.4557,76.1861,12.12,75,89,0.97,KG,1718237988
359,soledade,-28.8183,-52.5103,15.88,88,2,2.2,BR,1718237921
360,porto novo,6.4965,2.6036,27.9,85,48,3.01,BJ,1718237990
361,plastun,44.7561,136.2939,13.19,74,99,2.06,RU,1718237991
362,iwaki,37.05,140.8833,26.54,72,92,3.72,JP,1718237993
